matchNumber,teamNumber,tournament,value,cubesAcquired,cubesScored,startingPos,mobility,autoPyramid,autoGround,autoCubePickup,autoExchangeAttempt,autoExchangeScored,autoSwitchFarAttempt,autoSwitchFarScored,autoSwitchNearAttempt,autoSwitchNearScored,autoScaleFarAttempt,autoScaleFarScored,autoScaleNearAttempt,autoScaleNearScored,autoCubeAttempt,autoCubeScored,autoRobotAction,ownSwitchFarAttempt,ownSwitchFarScored,ownSwitchNearAttempt,ownSwichNearScored,scaleFarAttempt,scaleFarScored,scaleNearAttempt,scaleNearScored,oppSwitchFarAttempt,oppSwitchFarScored,oppSwitchNearAttempt,oppSwitchNearScored,teleExchangeAttempt,teleExchangeScored,teleSwitchAttempt,teleSwitchScored,teleScaleAttempt,teleScaleScored,teleOppSwitchAttempt,teleOppSwitchScored,telePickup,teleCubePickup,teleCubeAttempt,teleCubeScored,teleRobotAction,park,carried,hangAttempt,hangSuccess,noCarried,comments
9,6632,york,,4,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,4,2,0,0,0,0,0,0,1,1,4,2,0,0,"{""1"":1,""2"":3,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",4,5,3,"[""scale near"",""zone 2"",""zone 2"",""own switch near"",""zone 1"",""scale near"",""zone 2""]",true,false,true,false,0,
9,5776,york,,2,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":2}",2,0,0,"[""human Load Far"",""human Load Far""]",false,false,false,false,0,"Can only pick up cube from human load, but can't do much with it -Jeffrey"
9,188,york,,11,11,,false,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,"[""scale near 4.204"",""ground pickup 15.03""]",0,0,0,,0,0,2,2,0,0,7,7,1,1,0,0,2,2,7,7,"{""1"":1,""2"":0,""3"":5,""4"":0,""humanLoadNear"":4,""humanLoadFar"":0}",10,10,10,"[""zone 3"",""scale near"",""zone 3"",""scale near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""zone 1"",""exchange""]",false,false,false,false,0,
9,1374,york,,6,6,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 4.12""]",0,0,1,,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,"{""1"":6,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,5,5,"[""zone 1"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,"Jaden - Slow, could do a decent switch, but focused on exchange and did poorly on that."
9,5406,york,,9,8,,true,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,,8,7,0,0,1,1,0,0,0,0,0,0,8,7,1,1,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":8,""humanLoadFar"":1}",9,9,8,"[""scale far"",""human Load Far"",""scale far"",""human Load Near"",""scale far"",""human Load Near"",""opp switch far"",""human Load Near"",""human Load Near"",""scale far"",""human Load Near"",""scale far"",""human Load Near"",""scale far"",""human Load Near"",""scale far"",""human Load Near""]",false,true,true,true,1,amazing scale bot. stacked so many cubes.-parth
10,5921,york,,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,false,false,false,false,0,"Showed up too late to play, had the wrong bumpers on -Jeffrey"
10,3161,york,,7,6,,true,1,0,1,0,0,0,0,2,1,0,0,0,0,2,1,"[""switch near 4.055"",""pyramid 10.883""]",0,0,0,,5,5,0,0,0,0,0,0,1,0,0,0,5,5,0,0,"{""1"":0,""2"":5,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,6,5,"[""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 3"",""zone 2"",""scale far"",""zone 2"",""scale far""]",true,false,true,false,0,
10,6461,york,,1,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"{""1"":1,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,1,0,"[""zone 1""]",false,false,false,false,0,"Jaden - Was slow, and unable to complete any objectives"
10,6339,york,,2,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":2,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",2,0,0,"[""zone 1"",""zone 1""]",true,false,false,false,0,"Angel-stopped moving for most of the match, had a lot of trouble picking cubes up"
10,6070,york,,2,1,,false,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 14.938""]",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":2}",2,0,0,"[""human Load Far"",""human Load Far""]",true,false,false,false,0,was trying to score in opponents switch- Awais 
10,1241,york,,10,9,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 4.028""]",2,2,0,,1,0,5,5,0,0,0,0,1,1,2,2,6,5,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":10,""humanLoadFar"":0}",10,9,8,"[""human Load Near"",""scale near"",""human Load Near"",""scale near"",""human Load Near"",""scale near"",""human Load Near"",""scale near"",""human Load Near"",""own switch far"",""human Load Near"",""own switch far"",""human Load Near"",""exchange"",""human Load Near"",""human Load Near"",""scale near"",""human Load Near""]",false,false,true,false,0,amazing auto stacked 1in switch and scale in auto. really fast and tough. aggressive not. great choice-parth
11,5699,york,,0,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,false,false,false,false,0,was complete my lost and caused a lot of fouls
11,4992,york,,5,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,"{""1"":0,""2"":0,""3"":1,""4"":0,""humanLoadNear"":4,""humanLoadFar"":0}",5,2,1,"[""zone 3"",""scale near"",""human Load Near"",""human Load Near"",""human Load Near"",""human Load Near""]",true,false,false,false,0,"Angel- got a lot of fouls, had trouble picking up cubes"
11,4069,york,,9,10,,false,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 4.64""]",3,3,0,,0,0,0,0,0,0,0,0,6,6,3,3,0,0,0,0,"{""1"":9,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",9,9,9,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far""]",false,false,true,true,0,"really good vault\ switch bot , consistent "
11,3683,york,,12,11,,true,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,"[""scale far 3.547"",""ground pickup 14.491""]",0,0,0,,2,2,0,0,10,8,0,0,0,0,0,0,2,2,10,8,"{""1"":0,""2"":0,""3"":5,""4"":0,""humanLoadNear"":0,""humanLoadFar"":6}",11,12,10,"[""scale far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""scale far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""human Load Far"",""zone 3"",""opp switch far""]",true,false,false,false,0,very quick motors. Fast and efficient intake and movement
11,2609,york,,11,11,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,,0,0,0,0,0,0,0,0,7,7,4,4,0,0,0,0,"{""1"":9,""2"":2,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",11,11,11,"[""zone 1"",""own switch near"",""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,tech foul for launching
11,4039,york,,7,7,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 6.109""]",0,0,1,,0,0,0,0,0,0,5,5,0,0,1,1,0,0,5,5,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":7,""humanLoadFar"":0}",7,6,6,"[""human Load Near"",""own switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near""]",true,false,false,false,0,defense is great
12,1334,york,,10,9,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,0,,0,0,0,0,0,0,0,0,6,5,4,4,0,0,0,0,"{""1"":10,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,10,9,"[""own switch far"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange""]",false,false,true,true,0,
12,4932,york,,3,4,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,1,1,2,2,1,1,0,0,1,1,"{""1"":3,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",3,4,4,"[""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""opp switch near""]",false,false,false,false,0,"problems with the intake, robot wasn't moving at the start of the match -Tobias"
12,6537,york,,5,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,4,"{""1"":1,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":4}",5,5,4,"[""zone 1"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far""]",false,false,false,false,0,"Jaden - decent switch speed, can only score in opp. switch w/ human load."
12,6130,york,,2,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":2,""humanLoadFar"":0}",2,0,0,"[""human Load Near"",""human Load Near""]",false,true,true,true,0,Angel- Had trouble collecting cubes
12,3560,york,,1,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"{""1"":0,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,1,1,"[""zone 2"",""own switch far""]",true,false,false,false,0,claw unstable and can't grip on the cube- Awais
12,2056,york,,10,10,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 3.974""]",0,0,2,,0,0,2,2,0,0,3,3,2,2,2,2,2,2,3,3,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":10,""humanLoadFar"":0}",10,9,9,"[""human Load Near"",""scale near"",""human Load Near"",""scale near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""own switch near"",""human Load Near"",""own switch near"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near""]",false,true,true,true,1,
13,4519,york,,3,2,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 9.65""]",0,0,0,,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":3,""humanLoadFar"":0}",3,2,1,"[""human Load Near"",""opp switch far"",""human Load Near"",""human Load Near""]",true,false,false,false,0,
13,1325,york,,2,1,,true,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,"[""scale near 4.703"",""ground pickup 9.998""]",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,0,0,"[""zone 2""]",false,false,true,true,0,was lost and caused a foul
13,6323,york,,13,14,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 10.16""]",0,0,2,,0,0,0,0,0,0,3,3,8,8,2,2,0,0,3,3,"{""1"":10,""2"":0,""3"":3,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",13,13,13,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near""]",true,false,false,false,0,Jaden - Fast switch and exchange
13,6632,york,,8,9,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 9.951""]",3,3,0,,3,3,0,0,0,0,0,0,2,2,3,3,3,3,0,0,"{""1"":4,""2"":4,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,8,"[""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""own switch far""]",false,false,true,false,0,
13,6342,york,,0,0,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,false,false,false,false,0,robot only moved twice just forward at the begging of teleop and back to the wall at the end of the match -Tobias
13,4902,york,,0,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,true,false,false,false,0,lost communication or part of the bit stoped moving
14,188,york,,11,11,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 7.073""]",1,1,0,,0,0,5,5,0,0,0,0,5,4,1,1,5,5,0,0,"{""1"":6,""2"":0,""3"":3,""4"":0,""humanLoadNear"":2,""humanLoadFar"":0}",11,11,10,"[""zone 1"",""own switch far"",""zone 1"",""scale near"",""zone 3"",""scale near"",""zone 3"",""scale near"",""zone 3"",""scale near"",""human Load Near"",""scale near"",""human Load Near"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange""]",false,false,false,false,0,
14,6135,york,,6,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":6,""humanLoadFar"":0}",6,6,6,"[""own switch near"",""human Load Near"",""own switch near"",""human Load Near"",""own switch near"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near""]",true,false,false,false,0,
14,5921,york,,4,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,"{""1"":1,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":3}",4,4,1,"[""zone 1"",""human Load Far"",""human Load Far"",""human Load Far"",""opp switch far""]",true,false,false,false,0,"Jaden - can only score opp. switch w/ human load, cubes got stuck in intake scoop."
14,2200,york,,5,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,5,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,"{""1"":0,""2"":5,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,5,5,"[""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2""]",false,false,true,true,0,
14,4976,york,,11,6,,true,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,,7,6,0,0,0,0,0,0,0,0,0,0,7,6,0,0,"{""1"":0,""2"":3,""3"":8,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",11,7,6,"[""zone 3"",""scale far"",""zone 3"",""scale far"",""zone 3"",""zone 3"",""scale far"",""zone 3"",""zone 3"",""zone 2"",""zone 3"",""scale far"",""zone 3"",""scale far"",""zone 2"",""scale far"",""zone 2""]",false,false,false,false,0,issues with dropping cubes-tobias
14,4618,york,,7,6,,false,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"[""scale near 15.069""]",0,0,0,,0,0,7,5,0,0,0,0,0,0,0,0,7,5,0,0,"{""1"":1,""2"":6,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,5,"[""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 1"",""zone 2"",""zone 2"",""scale near"",""zone 2"",""scale near""]",false,false,true,true,0,"Drivers need more practice, to score on the scale "
15,4932,york,,5,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,"{""1"":3,""2"":2,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,5,5,"[""own switch near"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 2"",""exchange"",""zone 1"",""zone 2"",""own switch near""]",true,false,false,false,0,got a foul
15,4039,york,,11,12,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far NaN""]",0,0,0,,0,0,0,0,11,11,0,0,0,0,0,0,0,0,11,11,"{""1"":0,""2"":0,""3"":4,""4"":0,""humanLoadNear"":0,""humanLoadFar"":7}",11,11,11,"[""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far""]",false,false,false,false,0,
15,3683,york,,8,6,,true,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,,0,0,0,0,2,1,0,0,5,5,0,0,0,0,2,1,"{""1"":5,""2"":1,""3"":0,""4"":0,""humanLoadNear"":2,""humanLoadFar"":0}",8,7,6,"[""zone 2"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""human Load Near"",""opp switch far"",""human Load Near""]",true,false,false,false,0,
15,4308,york,,8,7,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 4.353""]",1,1,0,,0,0,0,0,2,1,0,0,5,4,1,1,0,0,2,1,"{""1"":7,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,6,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""opp switch far"",""zone 2"",""zone 1"",""exchange"",""zone 1"",""own switch far""]",false,false,false,false,0,drove off the platform in the last second of the match- Tobias
15,3560,york,,3,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,"{""1"":3,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",3,3,3,"[""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""own switch near""]",true,false,false,false,0,"Jaden - slow sluggish movement, I missed a bit at the beginning."
15,2386,york,,7,5,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 8.782""]",0,0,3,,2,1,0,0,0,0,0,0,1,1,3,2,2,1,0,0,"{""1"":5,""2"":0,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",7,6,4,"[""zone 1"",""scale far"",""zone 3"",""human Load Far"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1""]",false,false,true,false,0,"drivers need more practice, accuracy of scoring is off- Awais "
16,2935,york,,13,10,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,8,6,0,0,3,3,1,1,0,0,8,6,"{""1"":4,""2"":0,""3"":3,""4"":2,""humanLoadNear"":0,""humanLoadFar"":4}",13,12,10,"[""zone 1"",""own switch far"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""human Load Far"",""zone 3"",""opp switch far"",""zone 4"",""opp switch far"",""zone 4"",""opp switch far"",""zone 3"",""human Load Far"",""opp switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,
16,4519,york,,6,7,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,"{""1"":6,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,7,7,"[""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,very slow at scoring but good -Awais
16,3571,york,,4,3,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,2,2,0,0,1,1,0,0,0,0,2,2,1,1,"{""1"":0,""2"":0,""3"":2,""4"":0,""humanLoadNear"":2,""humanLoadFar"":0}",4,3,3,"[""scale near"",""zone 3"",""zone 3"",""scale near"",""human Load Near"",""opp switch near"",""human Load Near""]",true,false,false,false,0,the switch was attempted not scpred
16,6323,york,,8,6,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 10.817""]",0,0,6,,0,0,0,0,0,0,1,0,0,0,6,5,0,0,1,0,"{""1"":1,""2"":7,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,7,5,"[""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 2"",""zone 2"",""zone 1""]",true,false,true,false,0,"Jaden - Decent single cube auto, slow intake but fast switch cycle movement."
16,1334,york,,8,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,0,,1,1,0,0,0,0,0,0,0,0,5,3,1,1,0,0,"{""1"":0,""2"":8,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,6,4,"[""zone 2"",""own switch far"",""zone 2"",""zone 2"",""own switch far"",""zone 2"",""zone 2"",""zone 2"",""own switch far"",""zone 2"",""zone 2"",""scale far""]",false,false,true,true,0,"Angel- they did not score on scale, had trouble picking up cubes"
16,1374,york,,5,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,"{""1"":5,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,5,5,"[""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",true,false,false,false,0,was not intaking cubes just pushing them -kusal 
17,5406,york,,9,9,,true,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 7.436"",""pyramid 10.902""]",0,0,1,,7,7,0,0,0,0,0,0,0,0,1,1,7,7,0,0,"{""1"":1,""2"":6,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,8,"[""scale far"",""zone 3"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""own switch near"",""zone 1""]",false,false,true,true,0,
17,5699,york,,3,2,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,"{""1"":0,""2"":0,""3"":1,""4"":2,""humanLoadNear"":0,""humanLoadFar"":0}",3,2,2,"[""own switch near"",""zone 3"",""opp switch near"",""zone 4"",""zone 4""]",false,false,false,false,0,didn't really do anything
17,1325,york,,8,5,,true,0,1,1,0,0,2,1,0,0,0,0,0,0,2,1,"[""ground pickup 21.727"",""switch far 27.661""]",0,0,0,,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,4,"{""1"":0,""2"":1,""3"":2,""4"":0,""humanLoadNear"":0,""humanLoadFar"":4}",7,6,4,"[""zone 2"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""zone 3"",""zone 3""]",true,false,false,false,0,"Was too aggressive on defence, missed a few easy shots into the switches"
17,6878,york,,9,9,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,0,0,0,0,8,8,1,1,0,0,0,0,"{""1"":8,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",9,9,9,"[""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 2""]",true,false,false,false,0,
17,3161,york,,5,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,4,2,0,0,0,0,1,1,0,0,4,2,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":5,""humanLoadFar"":0}",5,5,3,"[""own switch far"",""human Load Near"",""opp switch far"",""human Load Near"",""opp switch far"",""human Load Near"",""human Load Near"",""human Load Near""]",true,false,false,false,0,
17,6130,york,,1,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"{""1"":1,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,1,1,"[""zone 1"",""exchange""]",false,false,false,false,0,didn't do much but the elevator and class wasn't working-Awais
